Subdiv,Year,Sales,Median Sold Price,Avg.SP,Median DOM,Avg.DOM,Median.SP.OLP,Median.SP.LP
Brandywine Estates,2011,1,190000,190000,67,67,0.863636364,0.952380952
Brandywine Estates,2012,1,170000,170000,219,219,0.85,1
Brandywine Estates,2013,1,223500,223500,17,17,0.98937583,0.98937583
Brandywine Falls,2010,2,582500,582500,242,242,0.862962963,0.935153921
Brandywine Falls,2012,1,630000,630000,376,376,0.812903226,0.901287554
Brandywine Falls,2013,2,507500,507500,245.5,245.5,0.766174921,0.863971512
Brandywine Farms,2012,2,274800,274800,188.5,188.5,0.99164623,1.009060023
Brandywine Forge,2010,2,232125,232125,92.5,92.5,0.908180833,0.925471849
Brandywine Forge,2012,3,212000,217333.3333,88,68,0.922140061,0.975487744
Brandywine Hills,2010,9,435000,369944.4444,179,171.4444444,0.91080505,0.951353472
Brandywine Hills,2011,4,270000,257500,166,212,0.892307692,0.983050847
Brandywine Hills,2012,11,297500,290134.5455,99,119,0.966666667,0.975409836
Brandywine Hills,2013,14,372500,388985.7143,82.5,134.3571429,0.938250309,0.976883625
Brandywine Hunt,2010,1,675000,675000,232,232,0.843855482,0.964285714
Brandywine Hunt,2011,4,672675,686337.5,145.5,151.5,0.833313963,0.924326934
Brandywine Hunt,2012,2,759250,759250,111,111,0.857171776,0.941132867
Brandywine Hunt,2013,1,715000,715000,73,73,0.953460461,0.953460461
Brandywine Park,2010,2,317500,317500,84,84,0.972222222,0.972222222
Brandywine Park,2011,3,200000,245000,265,258,0.860865519,0.925004625
Brandywine Park,2012,6,180000,204166.6667,167.5,289.6666667,0.863939232,0.926364825
Brandywine Park,2013,5,172000,186670,158,109.6,0.966835301,0.97323601
Brandywine Springs,2010,6,250000,242483.3333,57.5,55.66666667,0.980573297,0.981324524
Brandywine Springs,2011,6,227450,225516.6667,68.5,91.5,0.920968387,0.946723172
Brandywine Springs,2012,5,229000,219820,49,91.6,0.958315965,1
Brandywine Springs,2013,10,253750,248390,27.5,56,0.974060536,0.981833973
Brandywine Village,2010,6,87000,107083.3333,99.5,109,0.876394655,0.92650714
Brandywine Village,2011,2,121500,121500,92,92,0.812056738,0.978723404
Brandywine Village,2012,5,80000,115070,141,120.8,0.851176471,0.894468419
Brandywine Village,2013,6,124450,125133.3333,119.5,159.8333333,0.895914831,0.970802267
Brandywood,2010,11,325000,331309.0909,41,74.63636364,0.948051948,0.97323601
Brandywood,2011,16,315000,312051.875,51.5,76,0.939246614,0.970432703
Brandywood,2012,8,295250,286062.5,19,57.25,0.964540736,0.989214176
Brandywood,2013,16,332950,336262.5,27.5,50.8125,0.970839436,0.986765175
Breckenridge,2010,3,375000,375000,27,37.33333333,0.961785073,0.968426638
Breckenridge,2011,1,469500,469500,65,65,0.960122699,0.960122699
Breckenridge,2012,4,395000,396000,7,51,0.983440765,0.993192553
Breckenridge,2013,6,388375,398208.3333,17.5,30.16666667,0.963253661,0.971422787
Breeze Hill,2010,1,275000,275000,77,77,0.78573,1
Breeze Hill,2011,1,265000,265000,397,397,0.557894737,0.838873061
Breeze Hill,2012,1,405000,405000,27,27,0.863723608,0.942079553
Breezewood,2010,5,195000,198800,49,55.4,0.923694779,0.962343096
Breezewood,2011,13,160000,170155,87,129.4615385,0.911764706,0.959752322
Breezewood,2012,10,167675,173552.5,62.5,68.6,0.939109465,0.970783631
Breezewood,2013,9,197900,188311.1111,50,98.44444444,0.95959596,0.990727184
Breezewood Ii,2010,7,209850,195964.2857,117,96.28571429,0.958424508,0.979865772
Breezewood Ii,2011,3,188000,187633.3333,151,170,0.917520742,0.947867299
Breezewood Ii,2012,3,132000,159633.3333,159,196.6666667,0.733740967,0.880587058
Breezewood Ii,2013,4,159950,157975,73,80,0.957875458,1
Breidablik,2012,1,475000,475000,107,107,0.820379965,0.871559633
Breidablik,2013,1,2395000,2395000,42,42,1,1
Brennan Estates,2010,31,280000,268033.0645,44,57,0.971014493,0.986768334
Brennan Estates,2011,33,265000,256790.9091,63,69.57575758,0.95700209,0.981001727
Brennan Estates,2012,31,260000,249700,42,69.19354839,0.971428571,0.982142857
Brennan Estates,2013,31,216000,236535.4194,38,59.41935484,0.986183897,0.995283019
Briar Creek,2010,1,451000,451000,132,132,0.959574468,0.991208791
Briar Creek,2011,1,540000,540000,135,135,0.915254237,0.915254237
Briar Creek,2012,3,460000,419166.6667,135,154.3333333,0.884785536,0.968421053
Briargate,2011,2,122500,122500,59.5,59.5,0.83358043,0.95045045
Briargate,2012,10,85000,85270,37.5,59.4,0.727934486,0.956638756
Briargate,2013,3,91000,91166.66667,31,22.33333333,1,1
Briarwood,2010,2,395000,395000,152.5,152.5,0.888091665,0.946994624
Briarwood,2012,2,300000,300000,63,63,0.943560789,0.95937611
Briarwood,2013,3,307500,264000,14,38.33333333,0.976190476,0.976190476
Brick Mill Farm,2011,1,280000,280000,16,16,0.933333333,0.933333333
Brick Mill Farm,2012,4,284382.5,272691.25,108,158.75,0.894,0.990909091
Brick Mill Farm,2013,8,312500,303937.5,26.5,51.875,0.961048538,0.987236978
Bridleshire Farm,2010,1,368000,368000,133,133,0.817777778,0.981333333
Bridleshire Farm,2013,1,329900,329900,23,23,1,1
Bridleshire Farms,2010,2,420000,420000,94.5,94.5,0.987621607,0.987621607
Bridleshire Farms,2011,1,400000,400000,346,346,0.889086464,0.930448942
Bridleshire Farms,2013,2,450000,450000,23,23,0.940675123,0.940675123
Bristol Knoll,2010,1,310000,310000,16,16,0.953846154,0.953846154
Bristol Knoll,2012,1,330000,330000,99,99,0.943126608,0.943126608
Bristol Place,2010,6,199900,196799.8333,147.5,174,0.988597022,0.989473684
Bristol Place,2011,3,189000,184300,249,203.6666667,0.879478827,0.972206782
Bristol Place,2012,5,150000,151700,82,117,0.93385214,0.972136223
Bristol Place,2013,3,165000,170833.3333,24,25.66666667,0.942857143,0.961032122
Broadmoor Ests,2010,1,250000,250000,1,1,1,1
Brookbend,2010,3,176700,154900,160,171.6666667,0.899521531,0.98221234
Brookbend,2011,3,169900,158966.6667,121,144,0.913932222,1
Brookbend,2013,1,167500,167500,5,5,1,1
Brookdale Farms,2010,1,237500,237500,65,65,0.95,0.95
Brookdale Farms,2011,1,219000,219000,109,109,0.912880367,0.932311622
Brookdale Farms,2012,1,250000,250000,46,46,0.943396226,0.980392157
Brookdale Farms,2013,1,205000,205000,68,68,0.857740586,0.932241928
Brookfield,2010,11,192500,178272.7273,86,164.6363636,0.976253298,1
Brookfield,2011,1,169000,169000,307,307,0.914007572,0.949438202
Brookfield,2012,2,160000,160000,132,132,0.867931518,0.96112702
Brookfield,2013,5,130000,140030,86,188.8,0.914236707,0.990685859
Brookhaven,2010,2,153500,153500,38.5,38.5,0.916255368,0.953306139
Brookhaven,2011,3,172000,169633.3333,146,186,0.92972973,0.956086715
Brookhaven,2012,4,173600,164025,13.5,45.25,0.988042948,0.988042948
Brookhaven,2013,4,162750,165850,13,42,0.99852071,0.99852071
Brookland Terr,2011,1,83000,83000,234,234,0.638461538,0.830830831
Brookland Terrace,2010,11,175000,150478,55,182,0.946803319,0.960768615
Brookland Terrace,2011,6,167500,156966.6667,107,207.3333333,0.878311895,0.958059083
Brookland Terrace,2012,6,163000,165006.6667,71.5,112.8333333,0.902476332,0.944131417
Brookland Terrace,2013,4,165000,158000,93.5,145.75,0.977602108,0.976462134
Brookmeade,2010,9,240000,255555.5556,109,121.7777778,0.877577885,0.941194301
Brookmeade,2011,4,222500,229975,80,101.75,0.928023183,0.971092504
Brookmeade,2012,5,285000,270400,48,178,0.966101695,0.966101695
Brookmeade,2013,9,255000,260188.8889,28,60.88888889,0.969052829,0.98615917
Brookside,2010,24,161750,161166.6667,101.5,199.7916667,0.949514829,0.997474889
Brookside,2011,24,122000,125559.5833,74,123.125,0.900950907,0.983309504
Brookside,2012,34,134500,128380.8824,48.5,68.44117647,0.941903751,0.973206118
Brookside,2013,32,145000,134942.5313,37,99.84375,0.926241343,0.969450721
Brookside Park,2010,14,165250,158500,45.5,80.78571429,0.996397118,1
Brookside Park,2011,15,120000,120293.3333,57,96.33333333,0.866666667,0.96
Brookside Park,2012,17,109900,112000.1765,39,92.17647059,0.940696812,0.96907994
Brookside Park,2013,16,127500,130275,33,80.875,0.938754361,0.965285462
Brookstone,2011,1,598500,598500,10,10,0.981147541,0.981147541
Brookwood Crsing,2012,1,370000,370000,369,369,0.711538462,0.883054893
Brookwood Crsing,2013,1,500000,500000,15,15,1.002004008,1.002004008
Browntown,2010,20,60750,79897.5,75,165.35,0.856927625,0.954530731
Browntown,2011,29,33000,54491.37931,71,111.3793103,0.759878419,0.857142857
Browntown,2012,26,30000,57052.88462,56,110.0384615,0.772677305,0.873015873
Browntown,2013,15,44000,49000.6,73,117.2666667,0.8203125,0.914786967
Brynmor,2012,1,140000,140000,64,64,0.921052632,0.985915493
Brynmor,2013,1,170000,170000,60,60,0.850425213,0.971428571
Buckingham Greene,2010,1,320000,320000,18,18,0.941453369,0.977099237
Buckingham Greene,2011,2,357500,357500,169,169,0.940536645,0.951369473
Buckingham Greene,2012,3,297500,330666.6667,66,110.6666667,0.975232198,0.977326969
Buckingham Greene,2013,2,360500,360500,10.5,10.5,0.982742537,0.982742537
Buckingham Hgts,2010,2,295000,295000,60,60,0.946539133,0.946539133
Buckingham Hgts,2011,2,271000,271000,12,12,0.975041907,0.975041907
Buckingham Hgts,2012,1,245000,245000,169,169,0.753846154,0.95890411
Buckingham Hgts,2013,3,160000,223333.3333,3,4.333333333,1,1
Buckley,2010,7,155000,168271.4286,89,249.7142857,0.970266041,0.973807925
Buckley,2011,7,125000,129214.2857,62,89.71428571,0.880587058,0.962162162
Buckley,2012,7,152000,140091.5714,129,124.8571429,0.918875068,0.974874372
Buckley,2013,5,133500,126080,14,40.6,1,1
Buena Vista Park,2010,5,135000,158400,222,161.2,0.804878049,0.964974982
Buena Vista Park,2011,4,140000,158750,117,131.75,0.940882711,0.980192077
Buena Vista Park,2012,10,94950,116340,60,154.1,0.890979085,0.971300079
Buena Vista Park,2013,8,98700,132323.75,34,59.75,0.967854732,0.972777778
Burn Brae,2010,4,62000,61250,179,178.25,0.874789916,0.881468951
Burn Brae,2011,2,26000,26000,90,90,0.481310447,0.791417418
Burn Brae,2012,2,27875,27875,33.5,33.5,0.963763139,0.963763139
Burn Brae,2013,9,30000,31511.11111,11,16.66666667,1.05,1.05
Buttonwood,2010,1,40000,40000,86,86,0.46728972,0.747663551
Buttonwood,2011,1,14257,14257,94,94,0.407342857,0.716432161
Buttonwood,2012,4,78450,83774.75,126,143.5,0.692441427,0.835626248
Buttonwood,2013,1,29000,29000,11,11,0.892307692,0.892307692
Buttonwood Village,2012,5,163000,162980,52,159.6,0.906058922,0.959387875
Buttonwood Village,2013,3,178800,172900,4,68,1.052383755,1
Calvarese Farms,2010,2,350875,350875,83.5,83.5,0.902446103,0.959547677
Calvarese Farms,2011,2,336500,336500,25.5,25.5,0.904082409,0.904082409
Calvarese Farms,2012,2,369000,369000,56,56,0.904119015,0.904119015
Cambridge Garden,2010,2,190150,190150,122,122,0.929781969,0.978958718
Cambridge Garden,2011,1,96000,96000,138,138,0.565038258,0.915157293
Cambridge Garden,2012,4,128500,131197.5,141.5,166,0.893333731,0.96285248
Cambridge Garden,2013,4,135000,142500,54,74.25,0.96852418,1.000285878
Cambridge Gdns,2010,3,164900,168966.6667,98,94.66666667,0.970570924,1
Cambridge Gdns,2011,1,179900,179900,19,19,1,1
Cambridge Gdns,2012,5,131000,143600,20,22.2,0.97832129,0.97832129
Cambridge Gdns,2013,3,145000,133300,79,155.3333333,1,1
Cameron Hills,2012,1,400000,400000,34,34,0.941176471,0.941176471
Camerton,2012,2,178200,178200,12.5,12.5,1.040255284,1.040255284
Camerton,2013,2,205545,205545,608.5,608.5,0.957737185,0.988355032
Canal View,2010,13,260000,258329.9231,1,76.76923077,1.032090434,1.02832847
Canal View,2011,7,238777,237503.8571,106,223.1428571,0.957110275,0.958732805
Canal View,2012,7,244369,237335,34,72.42857143,1,0.988475758
Canal View,2013,4,219420,227260,74,115,0.969236238,0.995717687
Canby Park,2010,9,93500,88611.11111,51,100.4444444,0.815390888,0.887850467
Canby Park,2011,13,50000,67876.92308,190,175.3846154,0.833333333,0.957683742
Canby Park,2012,8,45005.5,44626.375,19.5,47.25,0.921505088,0.943914857
Canby Park,2013,11,51000,58687.27273,34,66.81818182,0.901803607,0.933333333
Cannons Gate,2010,1,215000,215000,12,12,0.991240203,0.991240203
Cannons Gate,2011,1,150000,150000,103,103,0.789473684,0.909090909
Cannons Gate,2012,2,156250,156250,161.5,161.5,0.931979809,0.961904762
Cannons Gate,2013,1,164000,164000,10,10,0.970414201,0.970414201
Cannonshire,2011,2,305000,305000,20.5,20.5,0.953511493,0.953511493
Cannonshire,2012,2,277000,277000,144,144,0.940064762,0.963552766
Cannonshire,2013,1,270000,270000,112,112,0.964630225,0.989010989
Canterbury Hills,2010,2,355000,355000,38.5,38.5,0.940081018,0.940081018
Canterbury Hills,2011,3,360000,371166.6667,23,26,0.950220982,0.985995999
Canterbury Hills,2012,2,344000,344000,31,31,0.980294232,0.984122231
Canterbury Hills,2013,1,380000,380000,42,42,0.952380952,0.952380952
Cantwell Ridge,2010,10,297500,300700,72.5,109.9,0.930382996,0.973873144
Cantwell Ridge,2011,3,305000,308333.3333,11,106.3333333,0.974074074,1
Cantwell Ridge,2012,9,266000,266166.6667,70,97.66666667,0.928371349,1
Cantwell Ridge,2013,6,282450,292083.3333,23,29.5,1,1
Capital Tr Fms,2010,1,188000,188000,44,44,0.940470235,0.940470235
Capital Tr Fms,2012,2,123250,123250,71.5,71.5,0.939306145,0.972447134
Capital Tr Fms,2013,3,135000,133000,141,126,0.786275911,0.925291295
Caravel Cove,2011,1,349500,349500,153,153,0.964137931,0.964137931
Caravel Cove,2012,1,299999,299999,220,220,0.857142449,1
Caravel Farms,2010,5,297000,307200,124,147.2,0.942857143,0.942857143
Caravel Farms,2011,6,282450,282733.3333,129.5,116.6666667,0.952916744,0.971777694
Caravel Farms,2012,9,275000,274377.7778,26,65.22222222,0.957484816,0.982142857
Caravel Farms,2013,12,292000,297209.4167,33.5,63.33333333,0.982785411,0.989513679
Caravel Hunt,2010,1,373000,373000,54,54,0.969082879,0.969082879
Caravel Hunt,2011,5,325000,327400,138,149.8,0.897790055,0.978049458
Caravel Hunt,2012,2,351500,351500,34.5,34.5,0.943802911,0.943802911
Caravel Hunt,2013,4,350000,354250,36.5,40.25,0.967339192,0.988182441
Caravel Woods,2010,3,310000,295633.3333,89,113.3333333,0.885967419,0.984227129
Caravel Woods,2011,5,296000,287000,64,67.4,0.92674316,0.983935743
Caravel Woods,2012,7,272500,284660,50,83.57142857,0.987245283,1
Caravel Woods,2013,5,290000,300000,43,54.8,0.986666667,0.986666667
Cardiff,2010,2,307500,307500,49,49,0.899585991,0.932546612
Cardiff,2011,4,298750,294375,178,169,0.891795275,0.949825426
Cardiff,2012,2,258750,258750,76,76,0.8994325,0.975368711
Cardiff,2013,2,361250,361250,70.5,70.5,0.949865253,0.988786103
Caribou Lane,2010,3,125000,124966.6667,64,45.66666667,0.939357186,1
Caribou Lane,2012,1,100000,100000,11,11,1.054185115,1.054185115
Caribou Lane,2013,1,120000,120000,15,15,1.044386423,1.044386423
Carillon,2013,1,520000,520000,32,32,0.947176685,0.947176685
Carillon Crossing,2010,4,190000,191875,294.5,370,0.950475238,0.950475238
Carillon Crossing,2012,3,185000,183333.3333,147,217,0.904761905,0.94602265
Carillon Crossing,2013,6,185000,192316.6667,66,99.83333333,0.931529769,0.958386144
Carousel Knoll,2010,1,319900,319900,57,57,0.927246377,1
Carousel Knoll,2012,1,225000,225000,25,25,0.849377123,0.849377123
Carousel Knoll,2013,1,334000,334000,143,143,0.957020057,0.985250737
Carpenter Woods,2012,1,212500,212500,173,173,0.850340136,0.92431492
Carpenters Row,2010,1,500000,500000,391,391,0.877192982,0.900090009
Carpenters Row,2011,2,437000,437000,428,428,0.921636881,0.935385074
Carpenters Row,2012,1,490000,490000,85,85,0.899082569,0.944123314
Carrcroft,2010,6,319000,344000,89,170.6666667,0.913128861,0.959697489
Carrcroft,2011,6,313500,297666.5,109,141.1666667,0.949657007,0.96025641
Carrcroft,2012,7,330000,338000,101,154,0.932733183,0.957598857
Carrcroft,2013,13,345000,330561.5385,34,49.07692308,0.973333333,0.986753177
Carrcroft Crest,2011,3,245000,240333.3333,196,287,0.850783068,0.942416433
Carrcroft Crest,2012,7,269900,277742.8571,35,57,0.992366412,1
Carrcroft Crest,2013,3,337500,310833.3333,13,105.3333333,0.97826087,0.980776775
Carriage Run,2010,2,177500,177500,102.5,102.5,0.96969697,0.96969697
Carriage Run,2011,4,155000,141250,50,44.75,0.968193669,0.968522777
Carriage Run,2012,1,110000,110000,88,88,0.550275138,1
Carriage Run,2013,3,162000,161333.3333,49,37.66666667,0.964285714,0.962790698
CarriageHouseRowBran,2011,3,400000,437500,146,119.6666667,0.962184874,0.962184874
Casho Mill Station,2011,1,207000,207000,130,130,0.80859375,0.828331333
Casho Mill Station,2012,2,223250,223250,198,198,0.95923533,0.969929584
Castle Hills,2010,8,136000,122987.5,49,106.25,0.906752236,0.965504566
Castle Hills,2011,11,78000,88838.63636,39,62.72727273,0.85387985,0.948887344
Castle Hills,2012,16,103700,92375,69,110.1875,0.924260186,0.966371405
Castle Hills,2013,17,95000,94897.47059,63,94.41176471,0.9375,0.966666667
Castle Ridge,2013,1,20000,20000,217,217,0.212765957,0.61633282
Castlebar,2011,1,230000,230000,348,348,0.958732805,1.000434972
Castlebar,2013,1,259000,259000,7,7,1,1
Castleshire,2010,3,320000,291666.6667,58,56,0.914285714,0.93915884
Castleshire,2012,1,249000,249000,303,303,0.830276759,0.939622642
Catalina Gardens,2012,1,209000,209000,49,49,0.950432015,0.995712244
Catalina Gardens,2013,1,185000,185000,292,292,0.822222222,0.906862745
Cavalier Twhse,2011,2,120000,120000,109,109,0.902684564,0.961893764
Cavalier Twhse,2012,2,91000,91000,88.5,88.5,0.803490181,0.865233917
Cavalier Twhse,2013,4,124715,106903.5,95.5,141,0.941802156,0.988764479
Cavaliers,2010,3,105000,114000,36,87.66666667,0.913043478,0.945479641
Cavaliers,2013,1,51000,51000,19,19,1.02,1.02
Cedar Farms,2010,2,188250,188250,97,97,0.870612543,0.938538172
Cedar Farms,2011,1,200000,200000,240,240,0.90950432,0.952834683
Cedar Farms,2012,5,193000,185539.8,97,104,0.943683409,1
Cedar Farms,2013,4,193000,187500,73,69,0.971370968,0.971370968
Cedar Heights,2010,1,215000,215000,30,30,0.977272727,0.977272727
Cedar Heights,2011,2,33000,33000,29.5,29.5,0.891621129,0.930861723
Cedar Heights,2012,1,168000,168000,29,29,0.96,0.96
Cedar Pointe,2010,3,130000,132333.3333,18,51.33333333,1.015010722,1.015010722
Cedar Pointe,2012,1,76500,76500,53,53,0.67699115,0.769308126
Cedar Pointe,2013,1,76000,76000,43,43,0.904761905,0.904761905
Cedarcrest,2010,2,215000,215000,37.5,37.5,1.005271455,0.990196078
Cedarcrest,2011,2,200000,200000,101,101,0.944545281,0.977966053
Cedarcrest,2012,2,218450,218450,437.5,437.5,0.94831419,0.994079216
Cedarcrest,2013,2,205000,205000,48.5,48.5,0.953706518,0.953706518
Cedars,2010,1,184900,184900,164,164,1,1
Cedars,2011,1,160000,160000,129,129,0.94173043,0.94173043
Cedars,2012,4,228500,214051.5,83,83.25,0.953063678,0.965277778
Cedars,2013,8,152000,166925,12.5,32.375,0.987098473,1
Cedars Knoll,2010,1,245000,245000,134,134,0.914520343,0.98
Cedars Knoll,2011,2,208500,208500,29.5,29.5,0.926666667,0.958959293
Centennial,2010,3,1492355,1447451.667,282,266,0.831395543,0.904457576
Centennial,2013,2,1158500,1158500,277,277,0.790902778,0.860945946
Centennial Village,2010,3,156000,156000,65,47,1,1
Centennial Village,2012,5,95000,93705.6,53,60.2,0.92272203,0.929235168
Centennial Village,2013,7,106000,103607.1429,49,81.71428571,0.899067006,0.947368421
Center Green,2010,1,246500,246500,49,49,0.948441708,1.027511463
Center Green,2013,1,110000,110000,61,61,0.88,0.88
Centerhill,2012,1,505000,505000,135,135,0.919854281,0.919854281
Centerhill,2013,1,505000,505000,76,76,0.972088547,0.990196078
Centerville Mdws,2010,1,424850,424850,18,18,0.773861566,0.773861566
Centerville Mdws,2011,2,1162750,1162750,176.5,176.5,0.788339438,0.869757464
Centerville Mdws,2012,1,620000,620000,342,342,0.849431429,0.940819423
